Orig Hotspot Rank,Nfrag,Min,Ave,Orig,Hotspot Cluster,N_Heavy_Atoms,N_BBone_Atoms,PDB_SASA,Excl_SASA,PDB_HS_SASA,Excl_HS_SASA,Adj_PDB_SASA,Adj_PDB_HS_SASA,Relative_Adj_SASA,MinDist,MaxDist,AvgDist,MidDist,Vol,Excl_Vol,NAdj (Hotspots in Cluster),Sum_GFE,Sum_Min_GFE,Sum_PDB_SASA,Sum_PDB_HS_SASA,Sum_Excl_SASA,Sum_Excl_HS_SASA,Sum_NFrag,Sum_Adj_N_Atoms,Sum_N_BBone_Atoms,Sum_Vol,Sum_Excl_Vol,Mean_GFE,Mean_Min_GFE,Mean_PDB_SASA,Mean_PDB_HS_SASA,Mean_Excl_SASA,Mean_Excl_HS_SASA,Mean_N_Fragments,Mean_N_Heavy_Atoms,Mean_N_BBone_Atoms,Mean_Vol,Mean_Excl_Vol,Min_PDB_SASA,Min_PDB_HS_SASA,Min_Excl_SASA,Min_Excl_HS_SASA,Max_Vol,Max_Excl_Vol,Expt,System,Protein,Decision_fn,Rank
5,4,-3.29,-2.755,-3.29,"{25, 5, 14, 70}",0,0,0,0,123.918,324.775,400.109,683.257,0.586,4.425,7.841,5.803,5.144,106.229,500.669,4,-11.02,-13.16,31.509,548.393,146.388,1344.864,19,2,0,425.808,1967.402,-2.755,-3.29,7.877,137.098,36.597,336.216,4.75,0.5,0,106.452,491.851,0,93.378,0,288.404,113.097,500.669,False,erk5,ERK5,-1.005,57
30,5,-3.85,-2.814,-2.59,"{1, 37, 48, 28, 30}",0,0,0,0,104.276,454.484,373.731,1216.425,0.307,9.501,11.942,10.758,11.546,107.217,523.539,5,-14.07,-16.07,0,373.731,77.039,1962.272,23,0,0,538.466,2534.76,-2.814,-3.214,0,74.746,15.408,392.454,4.6,0,0,107.693,506.952,0,15.662,0,287.883,112.889,523.539,False,erk5,ERK5,-1.029,58
13,4,-2.87,-2.62,-2.87,"{42, 67, 13, 14}",0,0,0,97.725,110.448,312.641,417.897,956.973,0.437,9.134,10.626,9.674,9.263,113.087,430.185,4,-10.48,-12.17,31.509,430.646,213.174,1230.346,18,2,0,421.812,1849.595,-2.62,-3.042,7.877,107.661,53.293,307.587,4.5,0.5,0,105.453,462.399,0,86.478,0,282.613,113.087,511.578,False,erk5,ERK5,-1.033,59
90,4,-2.47,-2.137,-2.01,"{48, 89, 90, 87}",0,0,0,31.745,89.638,445.669,309.741,769.711,0.402,6.885,10.853,8.23,6.953,107.018,512.837,4,-8.55,-9.58,71.175,402.132,31.745,1940.452,16,3,0,414.513,2081.451,-2.138,-2.395,17.794,100.533,7.936,485.113,4,0.75,0,103.628,520.363,0,61.803,0,445.669,111.667,523.599,False,erk5,ERK5,-1.12,60
35,4,-2.98,-2.71,-2.57,"{35, 10, 43, 15}",0,0,0,121.804,111.718,326.05,457.297,973.14,0.47,9.834,10.894,10.497,10.763,106.183,429.063,4,-10.84,-12.04,0,457.297,262.087,1226.744,23,0,0,433.585,1733.802,-2.71,-3.01,0,114.324,65.522,306.686,5.75,0,0,108.396,433.45,0,51.963,33.856,193.206,113.097,490.296,False,erk5,ERK5,-1.125,61
48,5,-2.59,-2.284,-2.47,"{66, 48, 89, 90, 30}",0,0,0,0,61.803,465.345,434.897,1113.157,0.391,6.885,11.942,10.259,11.585,111.667,521.416,5,-11.42,-15.11,71.175,497.85,31.745,2261.414,24,3,0,520.752,2600.357,-2.284,-3.022,14.235,99.57,6.349,452.283,4.8,0.6,0,104.15,520.071,0,61.803,0,381.197,111.667,523.599,False,erk5,ERK5,-1.133,62
70,4,-3.29,-2.755,-2.28,"{25, 5, 14, 70}",0,0,0,30.968,158.329,389.494,400.109,683.257,0.586,4.425,10.999,6.8,4.976,109.469,496.064,4,-11.02,-13.16,31.509,548.393,146.388,1344.864,19,2,0,425.808,1967.402,-2.755,-3.29,7.877,137.098,36.597,336.216,4.75,0.5,0,106.452,491.851,0,93.378,0,288.404,113.097,500.669,False,erk5,ERK5,-1.161,63
72,7,-2.77,-2.541,-2.22,"{34, 72, 41, 45, 15, 50, 19}",0,0,0,61.228,178.487,410.308,770.749,1578.644,0.488,6.901,11.082,9.986,10.864,109.247,481.349,7,-17.79,-22.19,11.791,837.351,482.639,2365.717,46,1,0,730.159,3231.174,-2.541,-3.17,1.684,119.622,68.948,337.96,6.571,0.143,0,104.308,461.596,0,33.109,0,259.294,113.097,497.839,False,erk5,ERK5,-1.169,64
89,4,-2.47,-2.137,-2.02,"{48, 89, 90, 87}",3,0,71.175,0,126.522,514.719,309.741,769.711,0.402,5.172,10.624,7.583,6.953,85.725,523.599,4,-8.55,-9.58,71.175,402.132,31.745,1940.452,16,3,0,414.513,2081.451,-2.138,-2.395,17.794,100.533,7.936,485.113,4,0.75,0,103.628,520.363,0,61.803,0,445.669,111.667,523.599,False,erk5,ERK5,-1.194,65
84,2,-2.67,-2.37,-2.07,"{25, 84}",0,0,0,83.052,73.762,275.735,246.53,486.57,0.507,10.218,10.218,10.218,10.218,104.507,426.041,2,-4.74,-5.96,0,246.53,151.645,617.926,9,0,0,217.604,914.453,-2.37,-2.98,0,123.265,75.823,308.963,4.5,0,0,108.802,457.226,0,73.762,68.593,275.735,113.097,488.412,False,erk5,ERK5,-1.219,66
23,4,-2.75,-2.593,-2.7,"{40, 18, 58, 23}",0,0,0,46.853,131.337,415.366,457.228,973.14,0.47,10.921,11.881,11.286,11.057,105.018,485.878,4,-10.37,-10.95,0,457.228,184.291,1279.095,18,0,0,426.658,1874.761,-2.593,-2.737,0,114.307,46.073,319.774,4.5,0,0,106.665,468.69,0,42.494,0,203.312,113.097,523.599,False,erk5,ERK5,-1.267,67
68,3,-2.66,-2.49,-2.31,"{26, 44, 68}",0,0,0,0,159.772,496.438,268.743,682.973,0.393,9.232,11.475,10.354,11.475,107.147,523.599,3,-7.47,-9.45,14.304,286.143,149.304,1105.685,18,1,1,309.901,1451.635,-2.49,-3.15,4.768,95.381,49.768,368.562,6,0.333,0.333,103.3,483.878,0,49.124,0,288.369,107.147,523.599,False,erk5,ERK5,-1.27,68
15,6,-2.77,-2.558,-2.77,"{35, 72, 41, 43, 15, 19}",0,0,0,33.898,175.524,395.45,712.405,1399.203,0.509,6.901,11.367,9.4,9.365,113.097,490.296,6,-15.35,-17.79,0,752.461,428.37,2034.458,38,0,0,652.797,2771.689,-2.558,-2.965,0,125.41,71.395,339.076,6.333,0,0,108.799,461.948,0,78.308,33.856,259.294,113.097,490.296,False,erk5,ERK5,-1.288,69
79,6,-2.55,-2.318,-2.15,"{39, 74, 44, 79, 80, 59}",2,0,72.011,0,163.089,468.837,742.76,1199.992,0.619,6.395,11.977,8.903,7.848,89.262,523.599,6,-13.91,-16.83,97.759,879.588,234.824,2207.81,43,4,1,617.343,2874.335,-2.318,-2.805,16.293,146.598,39.137,367.968,7.167,0.667,0.167,102.89,479.056,0,77.247,0,244.151,113.097,523.599,False,erk5,ERK5,-1.289,70
67,5,-2.87,-2.54,-2.31,"{67, 42, 12, 13, 81}",0,0,0,0,140.342,346.688,579.251,1088.921,0.532,8.256,11.984,9.713,9.478,113.045,511.578,5,-12.7,-14.62,0,652.553,212.579,1759.015,22,0,0,544.259,2387.596,-2.54,-2.924,0,130.511,42.516,351.803,4.4,0,0,108.852,477.519,0,86.478,0,282.613,113.087,522.985,False,erk5,ERK5,-1.298,71
47,4,-2.75,-2.422,-2.47,"{18, 83, 58, 47}",0,0,0,89.219,151.752,384.934,528.807,914.074,0.579,7.95,9.889,8.896,8.85,112.707,481.855,4,-9.69,-11.23,0,554.299,191.92,1434.671,17,0,0,434.347,1908.108,-2.422,-2.808,0,138.575,47.98,358.668,4.25,0,0,108.587,477.027,0,42.494,0,203.312,113.097,523.599,False,erk5,ERK5,-1.345,72
7,3,-3.14,-2.683,-3.14,"{56, 42, 7}",1,0,35.78,46.308,178.731,414.122,303.347,614.742,0.493,6.122,7.28,6.701,7.28,103.028,498.431,3,-8.05,-9.42,35.78,365.645,195.049,953.768,14,1,0,313.939,1368.969,-2.683,-3.14,11.927,121.882,65.016,317.923,4.667,0.333,0,104.646,456.323,0,86.478,46.308,257.033,112.244,498.431,False,erk5,ERK5,-1.356,73
55,3,-2.72,-2.44,-2.39,"{73, 21, 55}",0,0,0,0,143.083,431.173,347.833,729.855,0.477,8.903,11.512,10.208,11.512,110.997,523.599,3,-7.32,-7.83,19.102,347.833,32.027,1181.853,12,4,0,284.903,1491.08,-2.44,-2.61,6.367,115.944,10.676,393.951,4,1.333,0,94.968,497.027,0,48.242,0,236.444,110.997,523.599,False,erk5,ERK5,-1.356,74
34,5,-2.57,-2.412,-2.57,"{34, 72, 50, 52, 62}",0,0,0,118.516,144.3,376.396,584.538,957.95,0.61,5.85,11.035,8.043,9.255,105.244,431.758,5,-12.06,-15.61,0,720,276.484,1895.59,32,0,0,541.236,2367.128,-2.412,-3.122,0,144,55.297,379.118,6.4,0,0,108.247,473.426,0,112.966,0,332.51,112.815,497.839,False,erk5,ERK5,-1.372,75
59,9,-3.06,-2.357,-2.37,"{39, 73, 9, 74, 75, 79, 80, 59, 60}",0,0,0,38.66,167.724,391.554,1097.922,1794.942,0.612,7.058,11.977,9.451,9.511,109.134,505.356,9,-21.21,-24.83,99.517,1318.239,389.405,3409.281,59,5,0,924.374,4281.567,-2.357,-2.759,11.057,146.471,43.267,378.809,6.556,0.556,0,102.708,475.73,0,94.645,0,244.151,113.097,523.599,False,erk5,ERK5,-1.388,76
83,4,-2.98,-2.48,-2.09,"{10, 83, 58, 47}",0,0,0,0,172.489,392.707,542.067,938.177,0.578,7.513,10.695,9.366,9.889,113.097,514.615,4,-9.92,-12,0,563.768,161.748,1424.565,19,0,0,440.745,1852.692,-2.48,-3,0,140.942,40.437,356.141,4.75,0,0,110.186,463.173,0,51.963,0,193.206,113.097,523.599,False,erk5,ERK5,-1.397,77
12,4,-2.87,-2.465,-2.87,"{81, 67, 12, 38}",0,0,0,0,149.714,385.742,502.916,861.803,0.584,4.81,11.984,9.183,10.756,112.391,522.985,4,-9.86,-11.48,20.461,563.47,91.789,1445.83,19,1,0,429.543,2002.949,-2.465,-2.87,5.115,140.868,22.947,361.457,4.75,0.25,0,107.386,500.737,0,107.843,0,282.069,113.045,522.985,False,erk5,ERK5,-1.402,78
81,4,-2.87,-2.465,-2.13,"{81, 67, 12, 38}",0,0,0,46.232,165.571,431.331,502.916,861.803,0.584,4.81,9.478,7.706,8.831,107.069,497.273,4,-9.86,-11.48,20.461,563.47,91.789,1445.83,19,1,0,429.543,2002.949,-2.465,-2.87,5.115,140.868,22.947,361.457,4.75,0.25,0,107.386,500.737,0,107.843,0,282.069,113.045,522.985,False,erk5,ERK5,-1.438,79
65,6,-3.06,-2.473,-2.33,"{64, 65, 69, 8, 77, 25}",0,0,0,0,179.631,408.96,756.51,1240.135,0.61,7.481,11.157,9.382,9.046,112.638,516.852,6,-14.84,-16.82,0,905.289,130.135,2277.397,32,0,0,666.562,2972.956,-2.473,-2.803,0,150.881,21.689,379.566,5.333,0,0,111.094,495.493,0,67.524,0,202.117,113.097,523.599,False,erk5,ERK5,-1.457,80
58,5,-2.75,-2.478,-2.38,"{47, 18, 83, 23, 58}",0,0,0,0,187.564,453.718,660.145,1157.359,0.57,7.513,11.881,9.582,10.082,111.819,523.599,5,-12.39,-13.98,0,685.636,238.773,1850.037,21,0,0,539.365,2393.986,-2.478,-2.796,0,137.127,47.755,370.007,4.2,0,0,107.873,478.797,0,42.494,0,203.312,113.097,523.599,False,erk5,ERK5,-1.51,81
87,3,-2.05,-2.027,-2.05,"{89, 90, 87}",0,0,0,0,124.169,514.719,275.72,579.027,0.476,5.172,10.853,8.012,10.853,110.103,523.599,3,-6.08,-6.99,71.175,340.329,31.745,1475.107,11,3,0,302.846,1560.035,-2.027,-2.33,23.725,113.443,10.582,491.702,3.667,1,0,100.949,520.012,0,89.638,0,445.669,110.103,523.599,False,erk5,ERK5,-1.522,82
69,4,-2.33,-2.277,-2.3,"{64, 65, 69, 77}",0,0,0,0,144.095,413.771,531.869,788.202,0.675,4.171,11.438,7.697,7.481,111.952,516.603,4,-9.11,-10.47,0,664.997,0,1733.089,19,0,0,443.92,2080.653,-2.277,-2.618,0,166.249,0,433.272,4.75,0,0,110.98,520.163,0,144.095,0,408.96,112.638,523.599,False,erk5,ERK5,-1.612,83
17,2,-2.75,-2.54,-2.75,"{64, 17}",0,0,0,0,117.666,370.864,290.892,486.57,0.598,9.586,9.586,9.586,9.586,104.905,510.845,2,-5.08,-5.5,0,290.891,0,817.143,7,0,0,217.356,1034.444,-2.54,-2.75,0,145.445,0,408.572,3.5,0,0,108.678,517.222,0,117.666,0,370.864,112.451,523.599,False,erk5,ERK5,-1.72,84
73,4,-2.39,-2.285,-2.21,"{73, 75, 59, 55}",0,0,0,0,156.508,514.236,535.504,924.93,0.579,8.903,11.714,9.879,9.02,102.978,523.599,4,-9.14,-10.72,0,582.153,153.501,1675.655,22,0,0,429.747,1961.105,-2.285,-2.68,0,145.538,38.375,418.914,5.5,0,0,107.437,490.276,0,114.838,0,338.692,110.997,523.599,False,erk5,ERK5,-1.748,85
77,4,-2.33,-2.277,-2.15,"{64, 65, 77, 69}",0,0,0,0,168.046,464.079,531.869,788.202,0.675,4.171,8.314,6.914,8.257,106.879,523.599,4,-9.11,-10.47,0,664.997,0,1733.089,19,0,0,443.92,2080.653,-2.277,-2.618,0,166.249,0,433.272,4.75,0,0,110.98,520.163,0,144.095,0,408.96,112.638,523.599,False,erk5,ERK5,-1.79,86
80,6,-3.06,-2.412,-2.14,"{39, 9, 74, 79, 80, 59}",0,0,0,0,226.247,479.614,815.419,1224.71,0.666,6.395,11.945,9.534,9.131,113.097,523.599,6,-14.47,-16.83,83.455,952.248,210.513,2303.237,43,3,0,624.657,2908.249,-2.412,-2.805,13.909,158.708,35.086,383.873,7.167,0.5,0,104.11,484.708,0,120.065,0,244.151,113.097,523.599,False,erk5,ERK5,-1.792,87
64,5,-2.75,-2.372,-2.33,"{64, 65, 69, 77, 17}",0,0,0,0,173.225,446.279,649.536,1031.487,0.63,8.314,11.438,10.124,11.157,112.451,523.599,5,-11.86,-13.22,0,782.663,0,2103.953,21,0,0,548.825,2591.498,-2.372,-2.644,0,156.533,0,420.791,4.2,0,0,109.765,518.3,0,117.666,0,370.864,112.638,523.599,False,erk5,ERK5,-1.956,88
31,2,-2.63,-2.59,-2.55,"{31, 23}",4,0,0,10.598,1.235,13.922,133.097,462.831,0.288,7.937,7.937,7.937,7.937,44.912,68.591,2,-5.18,-5.26,0,134.578,66.781,222.057,6,4,0,157.79,496.391,-2.59,-2.63,0,67.289,33.391,111.028,3,2,0,78.895,248.196,0,1.235,10.598,13.922,112.878,427.8,False,ptp1b,PTP1B,1.103,1
5,3,-3.29,-2.74,-3.29,"{50, 5, 39}",4,0,6.204,84.995,0.792,71.158,162.915,618.006,0.264,5.774,9.935,7.855,9.935,49.163,172.994,3,-8.22,-9.87,13.099,170.025,286.601,648.388,15,5,0,241.394,1079.421,-2.74,-3.29,4.366,56.675,95.534,216.129,5,1.667,0,80.465,359.807,0,0.792,69.217,71.158,101.36,471.523,True,ptp1b,PTP1B,0.657,2
8,6,-3.51,-2.602,-3.06,"{3, 8, 76, 80, 81, 28}",0,0,0,53.044,93.108,193.049,364.691,935.746,0.39,4.008,9.308,6.295,5.188,103.853,349.931,6,-15.61,-20.61,102.82,574.87,502.31,1333.539,42,7,0,570.63,2193.505,-2.602,-3.435,17.137,95.812,83.718,222.257,7,1.167,0,95.105,365.584,0,75.849,53.044,193.049,112.543,420.633,False,ptp1b,PTP1B,0.146,3
49,4,-3.14,-2.682,-2.44,"{25, 33, 49, 7}",1,0,26.012,96.376,95.65,179.57,273.267,829.089,0.33,5.536,10.931,7.753,6.792,99.795,320.187,4,-10.73,-12.56,36.053,334.396,425.888,782.013,20,2,1,396.169,1197.362,-2.683,-3.14,9.013,83.599,106.472,195.503,5,0.5,0.25,99.042,299.341,0,67.918,80.087,179.57,102.837,320.187,False,ptp1b,PTP1B,0.021,4
76,7,-3.51,-2.567,-2.19,"{3, 8, 76, 80, 81, 57, 28}",0,0,0,81.209,96.866,216.954,430.062,1070.585,0.402,4.008,11.818,7.016,7.589,105.344,395.878,7,-17.97,-23.48,102.82,682.085,582.781,1572.452,47,7,0,680.793,2542.81,-2.567,-3.354,14.689,97.441,83.254,224.636,6.714,1,0,97.256,363.259,0,75.849,53.044,193.049,112.543,420.633,False,ptp1b,PTP1B,0.017,5
80,7,-3.51,-2.567,-2.14,"{3, 8, 76, 80, 81, 57, 28}",2,0,51.123,128.736,77.679,221.908,430.062,1070.585,0.402,4.855,11.951,8.346,8.482,75.273,297.584,7,-17.97,-23.48,102.82,682.085,582.781,1572.452,47,7,0,680.793,2542.81,-2.567,-3.354,14.689,97.441,83.254,224.636,6.714,1,0,97.256,363.259,0,75.849,53.044,193.049,112.543,420.633,False,ptp1b,PTP1B,0.008,6
51,5,-2.64,-2.376,-2.42,"{72, 73, 51, 22, 61}",0,0,0,60.947,43.959,115.17,514.761,1139.755,0.452,7.216,11.53,9.332,9.412,104.641,259.862,5,-11.88,-14.36,0,534.098,393.143,1452.893,26,0,0,536.255,1975.777,-2.376,-2.872,0,106.82,78.629,290.579,5.2,0,0,107.251,395.155,0,43.959,0,115.17,109.502,507.111,False,ptp1b,PTP1B,-0.005,7
81,7,-3.06,-2.543,-2.12,"{8, 9, 76, 80, 17, 81, 28}",5,0,51.697,72.504,75.849,199.857,497.223,1261.757,0.394,5.523,9.335,8.265,8.665,61.68,372.697,7,-17.8,-22.95,102.82,661.745,585.149,1525.442,42,7,0,666.794,2533.637,-2.543,-3.279,14.689,94.535,83.593,217.92,6,1,0,95.256,361.948,0,75.849,53.044,193.049,111.937,414.612,False,ptp1b,PTP1B,-0.05,8
23,4,-2.63,-2.515,-2.63,"{23, 55, 38, 31}",0,0,0,56.183,133.343,208.135,371.778,939.361,0.396,7.937,9.009,8.467,8.456,112.878,427.8,4,-10.06,-10.52,0,383.276,188.766,776.589,13,4,0,377.116,1362.613,-2.515,-2.63,0,95.819,47.192,194.147,3.25,1,0,94.279,340.653,0,1.235,10.598,13.922,112.878,439.269,False,ptp1b,PTP1B,-0.104,9
25,5,-3.14,-2.638,-2.62,"{33, 7, 47, 49, 25}",0,0,0,80.087,79.15,189.742,351.684,1072.374,0.328,6.792,11.955,9.95,11.821,100.278,302.847,5,-13.19,-15.18,36.053,412.813,524.766,1015.236,23,2,1,496.415,1571.121,-2.638,-3.036,7.211,82.563,104.953,203.047,4.6,0.4,0.2,99.283,314.224,0,67.918,80.087,179.57,102.837,373.759,False,ptp1b,PTP1B,-0.163,10
33,5,-3.14,-2.548,-2.53,"{33, 7, 49, 84, 25}",1,1,10.041,109.342,91.678,215.527,372.878,1072.374,0.348,5.536,11.821,9.175,10.093,93.259,293.567,5,-12.74,-16.94,36.053,434.007,531.439,1082.801,25,2,1,504.906,1583.156,-2.548,-3.388,7.211,86.801,106.288,216.56,5,0.4,0.2,100.981,316.631,0,67.918,80.087,179.57,108.737,385.794,False,ptp1b,PTP1B,-0.167,11
28,7,-3.51,-2.56,-2.59,"{65, 3, 8, 76, 80, 81, 28}",0,0,0,102.28,86.314,198.092,530.993,1179.031,0.45,4.615,11.951,8.236,9.335,111.937,356.782,7,-17.92,-23.46,102.82,741.172,561.139,1674.592,48,7,0,669.268,2626.396,-2.56,-3.351,14.689,105.882,80.163,239.227,6.857,1,0,95.61,375.199,0,75.849,53.044,193.049,112.543,432.891,False,ptp1b,PTP1B,-0.178,12
50,5,-3.29,-2.546,-2.44,"{65, 5, 39, 75, 50}",0,0,0,69.217,106.666,258.091,433.039,1024.074,0.423,5.774,11.191,7.657,7.761,101.36,434.904,5,-12.73,-16.92,13.099,505.327,427.005,1329.767,27,5,0,450.17,1964.14,-2.546,-3.384,2.62,101.065,85.401,265.953,5.4,1,0,90.034,392.828,0,0.792,58.829,71.158,110.138,471.523,True,ptp1b,PTP1B,-0.221,13
4,5,-3.3,-2.722,-3.3,"{4, 40, 14, 19, 61}",1,0,35.454,115.911,55.108,178.587,406.231,960.946,0.423,6.479,9.206,7.793,8.663,95.394,312.008,5,-13.61,-16.5,62.824,514.791,501.723,1285.914,30,2,0,522.559,1788.028,-2.722,-3.3,12.565,102.958,100.345,257.183,6,0.4,0,104.512,357.606,0,55.108,56.792,178.587,111.753,428.685,False,ptp1b,PTP1B,-0.289,14
61,5,-3.3,-2.554,-2.32,"{4, 69, 47, 51, 61}",0,0,0,151.124,97.747,263.837,397.422,1171.586,0.339,7.216,11.509,9.569,10.345,105.812,307.422,5,-12.77,-14.53,35.454,409.463,536.572,1153.552,22,1,0,511.984,1682.66,-2.554,-2.906,7.091,81.893,107.314,230.71,4.4,0.2,0,102.397,336.532,0,43.959,60.947,115.17,105.891,429.609,False,ptp1b,PTP1B,-0.307,15
7,6,-3.14,-2.637,-3.14,"{33, 7, 73, 13, 49, 25}",0,0,0,140.083,67.918,197.174,506.333,1315.659,0.385,8.962,11.955,10.562,10.867,102.837,280.761,6,-15.82,-18.84,36.053,567.462,614.291,1383.488,30,2,1,611.705,2044.831,-2.637,-3.14,6.009,94.577,102.382,230.581,5,0.333,0.167,101.951,340.805,0,67.918,80.087,179.57,108.436,442.097,False,ptp1b,PTP1B,-0.375,16
46,4,-4.2,-3.103,-2.46,"{2, 10, 12, 46}",1,0,29.514,81.868,102.796,256.908,263.783,763.374,0.346,4.063,11.025,8.113,9.25,103.325,399.46,4,-12.41,-15.46,54.303,318.22,385.73,833.117,19,2,0,406.935,1411.555,-3.103,-3.865,13.576,79.555,96.432,208.279,4.75,0.5,0,101.734,352.889,0,53.122,53.889,160.843,112.452,399.46,False,ptp1b,PTP1B,-0.414,17
14,7,-3.3,-2.687,-2.83,"{4, 71, 40, 14, 19, 21, 26}",0,0,0,56.792,85.747,225.633,557.493,1272.358,0.438,6.277,11.505,9.215,9.713,107.481,360.944,7,-18.81,-21.69,79.27,771.692,764.877,1998.603,39,3,0,716.578,2644.293,-2.687,-3.099,11.324,110.242,109.268,285.515,5.571,0.429,0,102.368,377.756,0,55.108,56.792,178.587,112.32,428.685,False,ptp1b,PTP1B,-0.497,18
39,7,-3.29,-2.413,-2.49,"{65, 5, 39, 77, 78, 50, 85}",1,0,6.895,132.389,62.567,319.139,647.115,1376.851,0.47,7.761,10.974,9.568,9.867,90.871,471.523,7,-16.89,-20.19,48.383,806.677,369.828,2308.91,36,6,0,669.037,3047.493,-2.413,-2.884,6.912,115.24,52.833,329.844,5.143,0.857,0,95.577,435.356,0,0.792,0,71.158,113.003,523.057,False,ptp1b,PTP1B,-0.502,19
44,3,-2.63,-2.503,-2.47,"{24, 44, 53}",0,0,0,118.857,53.154,255.74,230.248,653.73,0.352,6.066,10.983,8.525,10.983,102.699,366.854,3,-7.51,-7.73,0,266.21,241.329,792.772,9,0,0,318.074,1252.587,-2.503,-2.577,0,88.737,80.443,264.257,3,0,0,106.025,417.529,0,53.154,37.529,251.971,113.097,456.646,False,ptp1b,PTP1B,-0.508,20
10,5,-4.2,-2.812,-2.89,"{64, 2, 10, 75, 46}",0,0,0,78.666,63.785,160.843,465.174,907.039,0.513,4.063,11.433,8.161,11.164,98.73,320.536,5,-14.06,-21,54.303,557.295,506.368,1374.444,26,2,0,517.31,1954.381,-2.812,-4.2,10.861,111.459,101.274,274.889,5.2,0.4,0,103.462,390.876,0,53.122,78.666,160.843,112.689,473.353,False,ptp1b,PTP1B,-0.545,21
2,5,-4.2,-2.812,-4.2,"{64, 2, 10, 75, 46}",1,0,24.789,171.307,53.122,196.632,465.174,907.039,0.513,5.257,11.654,8.036,9.25,92.428,309.204,5,-14.06,-21,54.303,557.295,506.368,1374.444,26,2,0,517.31,1954.381,-2.812,-4.2,10.861,111.459,101.274,274.889,5.2,0.4,0,103.462,390.876,0,53.122,78.666,160.843,112.689,473.353,False,ptp1b,PTP1B,-0.552,22
47,3,-2.62,-2.467,-2.46,"{25, 61, 47}",0,0,0,98.878,78.417,233.223,255.313,729.855,0.35,9.233,11.509,10.371,11.509,100.246,373.759,3,-7.4,-9.06,0,255.314,330.089,686.802,13,0,0,306.336,984.028,-2.467,-3.02,0,85.105,110.03,228.934,4.333,0,0,102.112,328.009,0,78.417,80.087,189.742,105.812,373.759,False,ptp1b,PTP1B,-0.578,23
53,2,-2.47,-2.44,-2.41,"{44, 53}",0,0,0,37.529,123.074,285.061,140.265,410.445,0.342,6.066,6.066,6.066,6.066,113.097,456.646,2,-4.88,-5.1,0,176.228,156.386,540.801,5,0,0,215.796,823.5,-2.44,-2.55,0,88.114,78.193,270.4,2.5,0,0,107.898,411.75,0,53.154,37.529,255.74,113.097,456.646,False,ptp1b,PTP1B,-0.58,24
40,5,-3.3,-2.786,-2.49,"{4, 40, 14, 19, 21}",0,0,0,104.852,136.072,296.278,359.057,785.788,0.457,4.033,6.479,5.609,6.277,111.753,378.969,5,-13.93,-16.03,62.824,573.255,493.499,1337.781,31,2,0,529.067,1855.452,-2.786,-3.206,12.565,114.651,98.7,267.556,6.2,0.4,0,105.813,371.09,0,55.108,56.792,178.587,112.32,428.685,False,ptp1b,PTP1B,-0.584,25
9,4,-3,-2.362,-3,"{81, 84, 9, 63}",0,0,0,79.561,81.843,196.271,413.894,959.365,0.431,8.279,11.477,9.972,10.161,100.26,346.153,4,-9.45,-13.44,51.697,417.028,350.266,1052.349,19,5,0,383.585,1530.203,-2.362,-3.36,12.924,104.257,87.566,263.087,4.75,1.25,0,95.896,382.551,0,75.849,72.504,196.271,112.908,425.559,False,ptp1b,PTP1B,-0.612,26
24,4,-2.63,-2.47,-2.63,"{32, 24, 74, 44}",0,0,0,84.943,89.982,251.971,391.596,861.273,0.455,4.765,11.094,8.948,10.983,102.278,429.087,4,-9.88,-10.52,40.682,411.516,244.504,1190.115,15,1,0,408.616,1779.014,-2.47,-2.63,10.171,102.879,61.126,297.529,3.75,0.25,0,102.154,444.753,0,53.154,0,251.971,106.025,523.359,True,ptp1b,PTP1B,-0.624,27
83,5,-2.86,-2.5,-2.09,"{12, 16, 83, 52, 54}",0,0,0,58.882,139.049,298.074,458.688,1084.417,0.423,5.2,11.93,8.475,8.872,113.063,429.303,5,-12.5,-14.41,0,536.221,268.508,1354.927,23,0,0,541.491,2193.655,-2.5,-2.882,0,107.244,53.702,270.985,4.6,0,0,108.298,438.731,0,91.743,12.806,218.734,113.063,466.992,False,ptp1b,PTP1B,-0.63,28
1,3,-4.38,-2.893,-4.38,"{1, 67, 84}",0,0,0,116.026,60.438,144.322,324.145,704.64,0.46,7.933,10.052,8.992,10.052,109.105,316.757,3,-8.68,-13.14,0,332.461,248.699,806.619,11,0,0,330.514,1179.759,-2.893,-4.38,0,110.82,82.9,268.873,3.667,0,0,110.171,393.253,0,60.438,27.122,144.322,112.672,477.208,False,ptp1b,PTP1B,-0.648,29
57,5,-2.87,-2.406,-2.36,"{43, 11, 76, 80, 57}",0,0,0,80.471,107.215,238.913,493.596,1056.869,0.467,4.855,11.818,9.382,11.098,110.163,349.305,5,-12.03,-16.27,61.115,535.598,469.466,1284.595,27,3,0,483.729,1861.187,-2.406,-3.254,12.223,107.12,93.893,256.919,5.4,0.6,0,96.746,372.237,0,77.679,80.471,216.954,112.842,442.607,False,ptp1b,PTP1B,-0.654,30
